Entity,Code,Year,"Age-standardized deaths from infectious and parasitic diseases in both sexes per 100,000 people",Country ID
Kazakhstan,KAZ,1999,42.18356,398
Kazakhstan,KAZ,2000,37.83483,398
Kazakhstan,KAZ,2001,33.3392,398
Kazakhstan,KAZ,2002,32.96752,398
Kazakhstan,KAZ,2003,30.245342,398
Kazakhstan,KAZ,2004,27.583603,398
Kazakhstan,KAZ,2005,28.996744,398
Kazakhstan,KAZ,2006,26.092335,398
Kazakhstan,KAZ,2007,23.832794,398
Kazakhstan,KAZ,2008,22.405697,398
Kazakhstan,KAZ,2009,18.380756,398
Kazakhstan,KAZ,2010,15.975116,398
Kazakhstan,KAZ,2011,13.691659,398
Kazakhstan,KAZ,2012,12.301915,398
Kazakhstan,KAZ,2013,11.541127,398
Kazakhstan,KAZ,2014,10.0057745,398
Kazakhstan,KAZ,2015,9.231435,398
Kazakhstan,KAZ,2016,8.421256,398
Kazakhstan,KAZ,2017,8.551592,398
Kazakhstan,KAZ,2018,7.849683,398
Kazakhstan,KAZ,2019,8.066739,398
Kazakhstan,KAZ,2020,15.367572,398
Kazakhstan,KAZ,2021,7.6643653,398
Kuwait,KWT,1972,83.44899,414
Kuwait,KWT,1975,51.203945,414
Kuwait,KWT,1976,69.59645,414
Kuwait,KWT,1977,101.35834,414
Kuwait,KWT,1978,51.092945,414
Kuwait,KWT,1979,44.86616,414
Kuwait,KWT,1980,43.99685,414
Kuwait,KWT,1981,34.336376,414
Kuwait,KWT,1982,33.073204,414
Kuwait,KWT,1983,31.383415,414
Kuwait,KWT,1984,23.936674,414
Kuwait,KWT,1985,29.927593,414
Kuwait,KWT,1986,22.78903,414
Kuwait,KWT,1987,23.98603,414
Kuwait,KWT,1993,40.54268,414
Kuwait,KWT,1994,25.147398,414
Kuwait,KWT,1995,29.063843,414
Kuwait,KWT,1996,29.025694,414
Kuwait,KWT,1997,29.933502,414
Kuwait,KWT,1998,28.512339,414
Kuwait,KWT,1999,24.546019,414
Kuwait,KWT,2000,15.196539,414
Kuwait,KWT,2001,16.874619,414
Kuwait,KWT,2002,19.141481,414
Kuwait,KWT,2003,24.27288,414
Kuwait,KWT,2004,23.276012,414
Kuwait,KWT,2005,16.565498,414
Kuwait,KWT,2006,19.904318,414
Kuwait,KWT,2007,13.186561,414
Kuwait,KWT,2008,14.961546,414
Kuwait,KWT,2009,17.303907,414
Kuwait,KWT,2010,15.775701,414
Kuwait,KWT,2011,20.782822,414
Kuwait,KWT,2012,24.15276,414
Kuwait,KWT,2013,23.412685,414
Kuwait,KWT,2014,35.0011,414
Kuwait,KWT,2015,41.171593,414
Kuwait,KWT,2016,19.809256,414
Kuwait,KWT,2017,23.23505,414
Kuwait,KWT,2018,17.625555,414
Kuwait,KWT,2019,23.073877,414
Kyrgyzstan,KGZ,1981,46.11109,417
Kyrgyzstan,KGZ,1982,44.94908,417
Kyrgyzstan,KGZ,1985,41.27109,417
Kyrgyzstan,KGZ,1986,41.50018,417
Kyrgyzstan,KGZ,1987,44.56,417
Kyrgyzstan,KGZ,1988,38.010204,417
Kyrgyzstan,KGZ,1989,28.701706,417
Kyrgyzstan,KGZ,1990,25.633013,417
Kyrgyzstan,KGZ,1991,26.506071,417
Kyrgyzstan,KGZ,1992,30.143118,417
Kyrgyzstan,KGZ,1993,30.670095,417
Kyrgyzstan,KGZ,1994,34.87303,417
Kyrgyzstan,KGZ,1995,36.691868,417
Kyrgyzstan,KGZ,1996,33.662865,417
Kyrgyzstan,KGZ,1997,43.40749,417
Kyrgyzstan,KGZ,1998,43.464382,417
Kyrgyzstan,KGZ,1999,39.349857,417
Kyrgyzstan,KGZ,2000,41.148758,417
Kyrgyzstan,KGZ,2001,41.752625,417
Kyrgyzstan,KGZ,2002,35.2385,417
Kyrgyzstan,KGZ,2003,31.406643,417
Kyrgyzstan,KGZ,2004,29.01626,417
Kyrgyzstan,KGZ,2005,27.931377,417
Kyrgyzstan,KGZ,2006,29.385458,417
Kyrgyzstan,KGZ,2007,26.964758,417
Kyrgyzstan,KGZ,2008,23.149187,417
Kyrgyzstan,KGZ,2009,21.089231,417
Kyrgyzstan,KGZ,2010,19.911888,417
Kyrgyzstan,KGZ,2011,21.621424,417
Kyrgyzstan,KGZ,2012,20.312233,417
Kyrgyzstan,KGZ,2013,20.089441,417
Kyrgyzstan,KGZ,2014,18.54434,417
Kyrgyzstan,KGZ,2015,17.899002,417
Kyrgyzstan,KGZ,2016,15.216056,417
Kyrgyzstan,KGZ,2017,15.362737,417
Kyrgyzstan,KGZ,2018,14.255302,417
Kyrgyzstan,KGZ,2019,12.25395,417
Latvia,LVA,1980,14.958637,428
Latvia,LVA,1981,14.268212,428
Latvia,LVA,1982,12.521829,428
Latvia,LVA,1983,12.678998,428
Latvia,LVA,1984,13.140928,428
Latvia,LVA,1985,11.106213,428
Latvia,LVA,1986,10.931492,428
Latvia,LVA,1987,10.034521,428
Latvia,LVA,1988,11.307643,428
Latvia,LVA,1989,12.308681,428
Latvia,LVA,1990,10.953472,428
Latvia,LVA,1991,11.203266,428
Latvia,LVA,1992,13.705488,428
Latvia,LVA,1993,15.275797,428
Latvia,LVA,1994,19.812403,428
Latvia,LVA,1995,20.027346,428
Latvia,LVA,1996,16.360832,428
Latvia,LVA,1997,17.990328,428
Latvia,LVA,1998,19.05968,428
Latvia,LVA,1999,15.572996,428
Latvia,LVA,2000,14.548576,428
Latvia,LVA,2001,15.228686,428
Latvia,LVA,2002,12.980571,428
Latvia,LVA,2003,13.024712,428
Latvia,LVA,2004,11.394721,428
Latvia,LVA,2005,11.986336,428
Latvia,LVA,2006,11.937442,428
Latvia,LVA,2007,11.916759,428
Latvia,LVA,2008,11.622767,428
Latvia,LVA,2009,12.050624,428
Latvia,LVA,2010,10.147899,428
Latvia,LVA,2011,10.714527,428
Latvia,LVA,2012,10.971498,428
Latvia,LVA,2013,14.222782,428
Latvia,LVA,2014,11.858932,428
Latvia,LVA,2015,12.356305,428
Latvia,LVA,2016,11.591748,428
Latvia,LVA,2017,11.897505,428
Latvia,LVA,2018,11.6194315,428
Latvia,LVA,2019,12.216937,428
Latvia,LVA,2020,9.067013,428
Latvia,LVA,2021,10.029015,428
Lebanon,LBN,2019,15.710054,422
Lebanon,LBN,2020,17.440868,422
Lebanon,LBN,2021,22.765144,422
Lithuania,LTU,1981,14.2571745,440
Lithuania,LTU,1982,12.4076185,440
Lithuania,LTU,1985,12.149882,440
Lithuania,LTU,1986,7.962775,440
Lithuania,LTU,1987,8.981737,440
Lithuania,LTU,1988,9.392361,440
Lithuania,LTU,1989,8.93918,440
Lithuania,LTU,1990,9.1645775,440
Lithuania,LTU,1991,9.95297,440
Lithuania,LTU,1992,10.281072,440
Lithuania,LTU,1993,13.222139,440
Lithuania,LTU,1994,14.65596,440
Lithuania,LTU,1995,16.543003,440
Lithuania,LTU,1996,14.1956215,440
Lithuania,LTU,1997,13.734266,440
Lithuania,LTU,1998,14.199997,440
Lithuania,LTU,1999,12.754572,440
Lithuania,LTU,2000,12.927824,440
Lithuania,LTU,2001,11.814312,440
Lithuania,LTU,2002,12.440402,440
Lithuania,LTU,2003,12.367656,440
Lithuania,LTU,2004,11.70255,440
Lithuania,LTU,2005,13.344907,440
Lithuania,LTU,2006,13.584431,440
Lithuania,LTU,2007,13.351332,440
Lithuania,LTU,2008,14.147426,440
Lithuania,LTU,2009,11.1631565,440
Lithuania,LTU,2010,11.463084,440
Lithuania,LTU,2011,12.823542,440
Lithuania,LTU,2012,14.019115,440
Lithuania,LTU,2013,14.297036,440
Lithuania,LTU,2014,14.7399025,440
Lithuania,LTU,2015,15.064262,440
Lithuania,LTU,2016,16.288172,440
Lithuania,LTU,2017,13.022477,440
Lithuania,LTU,2018,11.829459,440
Lithuania,LTU,2019,11.550704,440
Lithuania,LTU,2020,13.145796,440
Lithuania,LTU,2021,12.416668,440
Lithuania,LTU,2022,12.044377,440
Luxembourg,LUX,1967,13.0364065,442
Luxembourg,LUX,1968,8.407535,442
Luxembourg,LUX,1969,9.408242,442
Luxembourg,LUX,1970,7.571517,442
Luxembourg,LUX,1971,7.1860285,442
Luxembourg,LUX,1972,8.206772,442
Luxembourg,LUX,1973,6.8830433,442
Luxembourg,LUX,1974,8.596175,442
Luxembourg,LUX,1975,5.070221,442
Luxembourg,LUX,1976,7.0270224,442
Luxembourg,LUX,1977,4.2712154,442
Luxembourg,LUX,1978,5.909168,442
Luxembourg,LUX,1979,5.553024,442
Luxembourg,LUX,1980,6.287239,442
Luxembourg,LUX,1981,5.3945165,442
Luxembourg,LUX,1982,4.790809,442
Luxembourg,LUX,1983,5.1402264,442
Luxembourg,LUX,1984,4.6424284,442
Luxembourg,LUX,1985,4.2665663,442
Luxembourg,LUX,1986,3.9074132,442
Luxembourg,LUX,1987,6.622879,442
Luxembourg,LUX,1988,2.149192,442
Luxembourg,LUX,1989,3.757641,442
Luxembourg,LUX,1990,3.624784,442
Luxembourg,LUX,1991,2.948247,442
Luxembourg,LUX,1992,4.9507756,442
Luxembourg,LUX,1993,5.6024947,442
Luxembourg,LUX,1994,5.5932174,442
Luxembourg,LUX,1995,2.958106,442
Luxembourg,LUX,1996,2.4978495,442
Luxembourg,LUX,1997,3.1652317,442
Luxembourg,LUX,1998,6.109583,442
Luxembourg,LUX,1999,7.3102126,442
Luxembourg,LUX,2000,4.9929447,442
Luxembourg,LUX,2001,5.640568,442
Luxembourg,LUX,2002,7.9212976,442
Luxembourg,LUX,2003,11.000966,442
Luxembourg,LUX,2004,9.0695095,442
Luxembourg,LUX,2005,13.346099,442
Luxembourg,LUX,2006,11.72826,442
Luxembourg,LUX,2007,13.119288,442
Luxembourg,LUX,2008,11.986574,442
Luxembourg,LUX,2009,12.177726,442
Luxembourg,LUX,2010,9.43061,442
Luxembourg,LUX,2011,9.663271,442
Luxembourg,LUX,2012,8.987044,442
Luxembourg,LUX,2013,8.206881,442
Luxembourg,LUX,2014,5.007835,442
Luxembourg,LUX,2015,6.2258015,442
Luxembourg,LUX,2016,4.6340356,442
Luxembourg,LUX,2017,8.178521,442
Luxembourg,LUX,2018,5.321919,442
Luxembourg,LUX,2019,4.703338,442
Luxembourg,LUX,2020,5.711564,442
Luxembourg,LUX,2021,5.138659,442
Luxembourg,LUX,2022,8.420312,442
Malaysia,MYS,2000,36.70034,458
Malaysia,MYS,2001,39.060154,458
Malaysia,MYS,2002,39.62149,458
Malaysia,MYS,2003,41.53636,458
Malaysia,MYS,2004,40.633713,458
Malaysia,MYS,2005,41.674927,458
Malaysia,MYS,2006,40.400738,458
Malaysia,MYS,2007,38.564957,458
Malaysia,MYS,2008,37.32385,458
Malaysia,MYS,2009,33.96362,458
Malaysia,MYS,2010,33.202675,458
Malaysia,MYS,2011,31.685349,458
Malaysia,MYS,2012,31.387335,458
Malaysia,MYS,2013,29.955221,458
Malaysia,MYS,2014,30.994972,458
Malaysia,MYS,2015,26.372257,458
Malaysia,MYS,2016,26.961193,458
Malaysia,MYS,2017,27.018318,458
Malaysia,MYS,2018,28.622122,458
Malaysia,MYS,2019,27.184906,458
Malaysia,MYS,2020,25.861017,458
Mexico,MEX,1955,340.085,484
Mexico,MEX,1956,301.8946,484
Mexico,MEX,1957,318.65128,484
Mexico,MEX,1958,309.9751,484
Mexico,MEX,1959,263.6465,484
Mexico,MEX,1960,240.53955,484
Mexico,MEX,1961,205.52086,484
Mexico,MEX,1962,184.57132,484
Mexico,MEX,1963,165.65211,484
Mexico,MEX,1964,158.36006,484
Mexico,MEX,1965,144.24814,484
Mexico,MEX,1966,142.55453,484
Mexico,MEX,1967,135.71397,484
Mexico,MEX,1968,78.05774,484
Mexico,MEX,1969,172.07231,484
Mexico,MEX,1970,177.3778,484
Mexico,MEX,1971,161.55139,484
Mexico,MEX,1972,169.08781,484
Mexico,MEX,1973,145.91228,484
Mexico,MEX,1974,127.70217,484
Mexico,MEX,1975,119.747444,484
Mexico,MEX,1976,119.23451,484
Mexico,MEX,1977,114.24923,484
Mexico,MEX,1978,95.68007,484
Mexico,MEX,1979,90.41804,484
Mexico,MEX,1980,87.61765,484
Mexico,MEX,1981,77.876144,484
Mexico,MEX,1982,75.29731,484
Mexico,MEX,1983,79.27501,484
Mexico,MEX,1984,71.29479,484
Mexico,MEX,1985,69.46187,484
Mexico,MEX,1986,65.59401,484
Mexico,MEX,1987,66.9459,484
Mexico,MEX,1988,62.093037,484
Mexico,MEX,1989,57.677635,484
Mexico,MEX,1990,56.00437,484
Mexico,MEX,1991,44.558643,484
Mexico,MEX,1992,39.677658,484
Mexico,MEX,1993,37.714657,484
Mexico,MEX,1994,31.978775,484
Mexico,MEX,1995,30.828552,484
Mexico,MEX,1996,25.839554,484
Mexico,MEX,1997,23.50126,484
Mexico,MEX,1998,28.09426,484
Mexico,MEX,1999,25.409649,484
Mexico,MEX,2000,23.832417,484
Mexico,MEX,2001,23.286415,484
Mexico,MEX,2002,22.797167,484
Mexico,MEX,2003,22.465513,484
Mexico,MEX,2004,20.848162,484
Mexico,MEX,2005,20.859188,484
Mexico,MEX,2006,20.20248,484
Mexico,MEX,2007,19.395796,484
Mexico,MEX,2008,19.59754,484
Mexico,MEX,2009,17.744457,484
Mexico,MEX,2010,17.446543,484
Mexico,MEX,2011,17.597692,484
Mexico,MEX,2012,17.31277,484
Mexico,MEX,2013,17.523281,484
Mexico,MEX,2014,15.620682,484
Mexico,MEX,2015,14.837211,484
Mexico,MEX,2016,14.322897,484
Mexico,MEX,2017,13.9673815,484
Mexico,MEX,2018,15.472046,484
Mexico,MEX,2019,16.522701,484
Mexico,MEX,2020,14.641942,484
Mexico,MEX,2021,14.983827,484
Moldova,MDA,1981,26.51542,498
Moldova,MDA,1982,25.717604,498
Moldova,MDA,1985,19.915892,498
Moldova,MDA,1986,17.576223,498
Moldova,MDA,1987,14.414159,498
Moldova,MDA,1988,12.6862135,498
Moldova,MDA,1989,13.250565,498
Moldova,MDA,1990,11.506164,498
Moldova,MDA,1991,12.22009,498
Moldova,MDA,1992,11.98872,498
Moldova,MDA,1993,12.328452,498
Moldova,MDA,1994,18.649563,498
Moldova,MDA,1995,16.715324,498
Moldova,MDA,1996,19.277178,498
Moldova,MDA,1997,17.985826,498
Moldova,MDA,1998,17.908916,498
Moldova,MDA,1999,19.623661,498
Moldova,MDA,2000,22.123375,498
Moldova,MDA,2001,18.720135,498
Moldova,MDA,2002,19.991951,498
Moldova,MDA,2003,19.83351,498
Moldova,MDA,2004,21.346476,498
Moldova,MDA,2005,22.456467,498
Moldova,MDA,2006,20.199177,498
Moldova,MDA,2007,20.416025,498
Moldova,MDA,2008,19.438112,498
Moldova,MDA,2009,19.654402,498
Moldova,MDA,2010,18.453705,498
Moldova,MDA,2011,16.5834,498
Moldova,MDA,2012,14.72391,498
Moldova,MDA,2013,12.042375,498
Moldova,MDA,2014,12.696542,498
Moldova,MDA,2015,11.93785,498
Moldova,MDA,2016,11.247033,498
Moldova,MDA,2017,9.980596,498
Moldova,MDA,2018,10.338105,498
Mongolia,MNG,1994,40.368694,496
Mongolia,MNG,2016,17.344582,496
Mongolia,MNG,2017,11.318559,496
Mongolia,MNG,2018,11.59257,496
Mongolia,MNG,2019,13.748452,496
Mongolia,MNG,2020,11.446534,496
Mongolia,MNG,2021,10.919838,496
Montenegro,MNE,2000,1.7623457,499
Montenegro,MNE,2001,1.40222,499
Montenegro,MNE,2002,1.490556,499
Montenegro,MNE,2003,2.7772043,499
Montenegro,MNE,2004,1.689859,499
Montenegro,MNE,2005,1.7942498,499
Montenegro,MNE,2006,1.5728353,499
Montenegro,MNE,2007,1.7987919,499
Montenegro,MNE,2008,0.89160496,499
Montenegro,MNE,2009,0.77623856,499
Montenegro,MNE,2017,4.569826,499
Montenegro,MNE,2019,3.5711925,499
Netherlands,NLD,1950,35.112583,528
Netherlands,NLD,1951,32.08175,528
Netherlands,NLD,1952,25.22601,528
Netherlands,NLD,1953,21.13133,528
Netherlands,NLD,1954,18.200005,528
Netherlands,NLD,1955,17.140667,528
Netherlands,NLD,1956,15.517987,528
Netherlands,NLD,1957,13.799696,528
Netherlands,NLD,1958,13.21458,528
Netherlands,NLD,1959,13.290673,528
Netherlands,NLD,1960,10.490408,528
Netherlands,NLD,1961,10.6410675,528
Netherlands,NLD,1962,9.84574,528
Netherlands,NLD,1963,9.206956,528
Netherlands,NLD,1964,8.514686,528
Netherlands,NLD,1965,8.312912,528
Netherlands,NLD,1966,8.234137,528
Netherlands,NLD,1967,7.872585,528
Netherlands,NLD,1968,8.0260515,528
Netherlands,NLD,1969,6.9604135,528
Netherlands,NLD,1970,6.6106277,528
Netherlands,NLD,1971,6.958674,528
Netherlands,NLD,1972,6.4721475,528
Netherlands,NLD,1973,5.652516,528
Netherlands,NLD,1974,5.6745076,528
Netherlands,NLD,1975,5.618081,528
Netherlands,NLD,1976,4.949448,528
Netherlands,NLD,1977,4.5105686,528
Netherlands,NLD,1978,4.5557017,528
Netherlands,NLD,1979,3.8492975,528
Netherlands,NLD,1980,4.0326552,528
Netherlands,NLD,1981,3.6606803,528
Netherlands,NLD,1982,3.8807693,528
Netherlands,NLD,1983,3.9436984,528
Netherlands,NLD,1984,3.906373,528
Netherlands,NLD,1985,3.8810027,528
Netherlands,NLD,1986,4.661361,528
Netherlands,NLD,1987,4.5833693,528
Netherlands,NLD,1988,4.6033607,528
Netherlands,NLD,1989,5.5158486,528
Netherlands,NLD,1990,5.974616,528
Netherlands,NLD,1991,6.4198112,528
Netherlands,NLD,1992,6.9407635,528
Netherlands,NLD,1993,7.916023,528
Netherlands,NLD,1994,7.409201,528
Netherlands,NLD,1995,7.9796906,528
Netherlands,NLD,1996,7.71119,528
Netherlands,NLD,1997,6.699115,528
Netherlands,NLD,1998,6.827431,528
Netherlands,NLD,1999,7.2682457,528
Netherlands,NLD,2000,7.0196404,528
Netherlands,NLD,2001,7.096701,528
Netherlands,NLD,2002,7.240138,528
Netherlands,NLD,2003,7.4773903,528
Netherlands,NLD,2004,7.13503,528
Netherlands,NLD,2005,6.8995485,528
Netherlands,NLD,2006,6.908363,528
Netherlands,NLD,2007,6.392195,528
Netherlands,NLD,2008,6.6457534,528
Netherlands,NLD,2009,6.67163,528
Netherlands,NLD,2010,6.699618,528
Netherlands,NLD,2011,6.440041,528
Netherlands,NLD,2012,6.5263677,528
Netherlands,NLD,2013,8.679267,528
Netherlands,NLD,2014,8.323618,528
Netherlands,NLD,2015,8.854972,528
Netherlands,NLD,2016,7.885167,528
Netherlands,NLD,2017,7.726448,528
Netherlands,NLD,2018,7.788802,528
Netherlands,NLD,2019,7.2800465,528
Netherlands,NLD,2020,6.5112524,528
Netherlands,NLD,2021,6.696558,528
Netherlands,NLD,2022,7.131751,528
New Zealand,NZL,1950,54.931396,554
New Zealand,NZL,1951,46.2739,554
New Zealand,NZL,1952,42.591675,554
New Zealand,NZL,1953,36.44095,554
New Zealand,NZL,1954,29.043,554
New Zealand,NZL,1955,30.27686,554
New Zealand,NZL,1956,27.508493,554
New Zealand,NZL,1957,25.470407,554
New Zealand,NZL,1958,22.023127,554
New Zealand,NZL,1959,19.852402,554
New Zealand,NZL,1960,17.258734,554
New Zealand,NZL,1961,18.104523,554
New Zealand,NZL,1962,15.796684,554
New Zealand,NZL,1963,13.133398,554
New Zealand,NZL,1964,13.28345,554
New Zealand,NZL,1965,12.805226,554
New Zealand,NZL,1966,13.982973,554
New Zealand,NZL,1967,10.164047,554
New Zealand,NZL,1968,10.02734,554
New Zealand,NZL,1969,10.527432,554
New Zealand,NZL,1970,10.491384,554
New Zealand,NZL,1971,8.811407,554
New Zealand,NZL,1972,9.891451,554
New Zealand,NZL,1973,7.974049,554
New Zealand,NZL,1974,8.288742,554
New Zealand,NZL,1975,8.806846,554
New Zealand,NZL,1976,6.9713845,554
New Zealand,NZL,1977,6.7746468,554
New Zealand,NZL,1978,6.8601856,554
New Zealand,NZL,1979,6.1472545,554
New Zealand,NZL,1980,6.049267,554
New Zealand,NZL,1981,5.5350204,554
New Zealand,NZL,1982,5.391654,554
New Zealand,NZL,1983,4.7101026,554
New Zealand,NZL,1984,5.127535,554
New Zealand,NZL,1985,6.377757,554
New Zealand,NZL,1986,5.1396375,554
New Zealand,NZL,1987,4.955811,554
New Zealand,NZL,1988,4.9057946,554
New Zealand,NZL,1989,5.936398,554
New Zealand,NZL,1990,6.2111855,554
New Zealand,NZL,1991,5.841002,554
New Zealand,NZL,1992,5.344475,554
New Zealand,NZL,1993,5.3212514,554
New Zealand,NZL,1994,5.3333464,554
New Zealand,NZL,1995,5.113538,554
New Zealand,NZL,1996,5.042833,554
New Zealand,NZL,1997,5.020905,554
New Zealand,NZL,1998,3.6398652,554
New Zealand,NZL,1999,3.6049466,554
New Zealand,NZL,2000,3.6602821,554
New Zealand,NZL,2001,4.256814,554
New Zealand,NZL,2002,3.1858923,554
New Zealand,NZL,2003,3.2306724,554
New Zealand,NZL,2004,3.4550438,554
New Zealand,NZL,2005,2.9959617,554
New Zealand,NZL,2006,3.228105,554
New Zealand,NZL,2007,3.5489361,554
New Zealand,NZL,2008,3.4930146,554
New Zealand,NZL,2009,4.2963667,554
New Zealand,NZL,2010,3.862747,554
New Zealand,NZL,2011,4.38213,554
New Zealand,NZL,2012,4.42057,554
New Zealand,NZL,2013,4.1451783,554
New Zealand,NZL,2014,4.6446466,554
New Zealand,NZL,2015,3.9162,554
New Zealand,NZL,2016,3.6334717,554
Nicaragua,NIC,2005,21.616722,558
Nicaragua,NIC,2006,17.3969,558
Nicaragua,NIC,2007,16.403275,558
Nicaragua,NIC,2008,15.42016,558
Nicaragua,NIC,2009,14.395428,558
Nicaragua,NIC,2010,16.500801,558
Nicaragua,NIC,2011,13.276209,558
Nicaragua,NIC,2012,14.12754,558
Nicaragua,NIC,2013,14.505704,558
Nicaragua,NIC,2014,13.141104,558
Nicaragua,NIC,2015,14.423636,558
Nicaragua,NIC,2016,14.093628,558
Nicaragua,NIC,2017,12.36064,558
Nicaragua,NIC,2018,10.614975,558
Nicaragua,NIC,2019,11.508815,558
Nicaragua,NIC,2020,11.343218,558
Nicaragua,NIC,2021,12.67227,558
North Macedonia,MKD,1991,15.192137,807
North Macedonia,MKD,1992,17.567057,807
North Macedonia,MKD,1993,15.300642,807
North Macedonia,MKD,1994,15.472121,807
North Macedonia,MKD,1995,13.538093,807
North Macedonia,MKD,1996,9.2943945,807
North Macedonia,MKD,1997,9.8992195,807
North Macedonia,MKD,1998,10.511785,807
North Macedonia,MKD,1999,9.591818,807
North Macedonia,MKD,2000,8.627587,807
North Macedonia,MKD,2001,7.355201,807
North Macedonia,MKD,2002,6.9428835,807
North Macedonia,MKD,2003,6.985857,807
North Macedonia,MKD,2004,6.5529046,807
North Macedonia,MKD,2005,4.945822,807
North Macedonia,MKD,2006,4.49978,807
North Macedonia,MKD,2007,4.868985,807
North Macedonia,MKD,2008,4.1463323,807
North Macedonia,MKD,2009,3.3303392,807
North Macedonia,MKD,2010,3.5505226,807
North Macedonia,MKD,2011,2.9935393,807
North Macedonia,MKD,2012,3.672925,807
North Macedonia,MKD,2013,2.6977427,807
North Macedonia,MKD,2015,1.8577142,807
North Macedonia,MKD,2016,4.4925547,807
North Macedonia,MKD,2017,4.5491633,807
North Macedonia,MKD,2018,2.560592,807
North Macedonia,MKD,2019,1.6639683,807
North Macedonia,MKD,2020,3.5780218,807
North Macedonia,MKD,2021,4.085002,807
Norway,NOR,1951,40.890644,578
Norway,NOR,1952,32.38261,578
Norway,NOR,1953,30.36342,578
Norway,NOR,1954,25.702787,578
Norway,NOR,1955,21.498672,578
Norway,NOR,1956,18.465054,578
Norway,NOR,1957,17.194075,578
Norway,NOR,1958,16.24027,578
Norway,NOR,1959,14.93572,578
Norway,NOR,1960,14.715788,578
Norway,NOR,1961,13.168522,578
Norway,NOR,1962,12.475063,578
Norway,NOR,1963,11.439644,578
Norway,NOR,1964,10.596198,578
Norway,NOR,1965,9.524748,578
Norway,NOR,1966,9.012215,578
Norway,NOR,1967,7.5480895,578
Norway,NOR,1968,8.23361,578
Norway,NOR,1969,7.851785,578
Norway,NOR,1970,6.6138053,578
Norway,NOR,1971,6.0955753,578
Norway,NOR,1972,7.5663123,578
Norway,NOR,1973,6.8002353,578
Norway,NOR,1974,5.912901,578
Norway,NOR,1975,7.560825,578
Norway,NOR,1976,6.04618,578
Norway,NOR,1977,6.3401465,578
Norway,NOR,1978,5.8800383,578
Norway,NOR,1979,6.2726717,578
Norway,NOR,1980,5.9038124,578
Norway,NOR,1981,5.757369,578
Norway,NOR,1982,5.832081,578
Norway,NOR,1983,5.237825,578
Norway,NOR,1984,4.9165764,578
Norway,NOR,1985,5.5567174,578
Norway,NOR,1986,5.092269,578
Norway,NOR,1987,5.416634,578
Norway,NOR,1988,5.4309626,578
Norway,NOR,1989,5.5060987,578
Norway,NOR,1990,5.636604,578
Norway,NOR,1991,5.0665884,578
Norway,NOR,1992,5.3088484,578
Norway,NOR,1993,6.1248145,578
Norway,NOR,1994,6.1551757,578
Norway,NOR,1995,6.756144,578
Norway,NOR,1996,5.915379,578
Norway,NOR,1997,5.7260575,578
Norway,NOR,1998,6.3338895,578
Norway,NOR,1999,6.6372514,578
Norway,NOR,2000,6.3651853,578
Norway,NOR,2001,6.0098433,578
Norway,NOR,2002,6.3269634,578
Norway,NOR,2003,6.683693,578
Norway,NOR,2004,6.1817126,578
Norway,NOR,2005,7.830845,578
Norway,NOR,2006,7.4687643,578
Norway,NOR,2007,7.843529,578
Norway,NOR,2008,8.412455,578
Norway,NOR,2009,8.839985,578
Norway,NOR,2010,8.329827,578
Norway,NOR,2011,8.446239,578
Norway,NOR,2012,8.694844,578
Norway,NOR,2013,8.21425,578
Norway,NOR,2014,7.563883,578
Norway,NOR,2015,7.390699,578
Norway,NOR,2016,6.61904,578
Oman,OMN,2009,16.589983,512
Oman,OMN,2010,32.66341,512
Oman,OMN,2014,24.40433,512
Oman,OMN,2016,11.491039,512
Oman,OMN,2017,24.31963,512
Oman,OMN,2018,46.384384,512
Oman,OMN,2019,34.369545,512
Oman,OMN,2020,40.33866,512
Oman,OMN,2021,45.251526,512
Panama,PAN,1955,122.55023,591
Panama,PAN,1956,139.51707,591
Panama,PAN,1957,139.49785,591
Panama,PAN,1958,135.86285,591
Panama,PAN,1959,139.00522,591
Panama,PAN,1960,129.03789,591
Panama,PAN,1961,110.60471,591
Panama,PAN,1962,93.51886,591
Panama,PAN,1963,110.804016,591
Panama,PAN,1964,98.97437,591
Panama,PAN,1965,90.160614,591
Panama,PAN,1966,95.7245,591
Panama,PAN,1967,87.38638,591
Panama,PAN,1968,105.45455,591
Panama,PAN,1969,114.260376,591
Panama,PAN,1970,103.53081,591
Panama,PAN,1971,93.37294,591
Panama,PAN,1972,82.594284,591
Panama,PAN,1973,78.13354,591
Panama,PAN,1974,71.07615,591
Panama,PAN,1975,58.639236,591
Panama,PAN,1976,57.926937,591
Panama,PAN,1977,54.85365,591
Panama,PAN,1978,38.92799,591
Panama,PAN,1979,40.418415,591
Panama,PAN,1980,38.528496,591
Panama,PAN,1981,34.153366,591
Panama,PAN,1982,31.645304,591
Panama,PAN,1983,30.79046,591
Panama,PAN,1984,32.65598,591
Panama,PAN,1985,32.02126,591
Panama,PAN,1986,31.43449,591
Panama,PAN,1987,29.150864,591
Panama,PAN,1988,27.034122,591
Panama,PAN,1989,25.540777,591
Panama,PAN,1996,17.327469,591
Panama,PAN,1997,16.757444,591
Panama,PAN,1998,38.070415,591
Panama,PAN,1999,35.232067,591
Panama,PAN,2000,34.62549,591
Panama,PAN,2001,36.249058,591
Panama,PAN,2002,31.30556,591
Panama,PAN,2003,31.15525,591
Panama,PAN,2004,30.720772,591
Panama,PAN,2005,35.719936,591
